id,date,wilaya,canal,texte_reclamation,categorie,sentiment,urgence,status,suggested_action
120590,19/8/2024,Msila,Site web,Demande d'assistance: bruit important sur la ligne téléphonique.,Coupure de ligne,Négatif,Moyenne,Clôturé,Envoi technicien
120591,4/7/2025,Tiaret,Site web,Incident: débit très faible en soirée.,Problème matériel,Négatif,Basse,Résolu,Vérification facturation
120592,13/10/2024,Jijel,Centre d'appel,Incident: image figée sur certaines chaines.,Coupure de ligne,Neutre,Basse,En cours,Envoi technicien
120593,27/7/2024,Blida,Agence commerciale,Réclamation: image figée sur certaines chaines.,Coupure de ligne,Négatif,Moyenne,En cours,Vérification facturation
120594,20/7/2025,Biskra,Email,Réclamation: demande d'information sur l'offre et le contrat.,Installation,Négatif,Moyenne,En cours,Vérification facturation
120595,21/2/2024,Oran,Centre d'appel,Client signale erreur d'authentification lors de la connexion.,Coupure de ligne,Négatif,élevée,En cours,Vérification facturation
120596,20/2/2024,Mostaganem,Centre d'appel,Abonné rapporte installation non réalisée dans les délais.,Internet lent,Négatif,Moyenne,En cours,Redémarrage du modem
120597,6/8/2025,Constantine,Site web,Abonné rapporte modem ne se synchronise pas.,Résiliation,Négatif,Moyenne,Clôturé,Redémarrage du modem
120598,22/3/2025,Oran,Email,Client signale erreur d'authentification lors de la connexion.,Internet lent,Négatif,Basse,En cours,Vérifier contrat
120599,24/3/2025,Constantine,Agence commerciale,Réclamation: bruit important sur la ligne téléphonique.,Autre,Neutre,Moyenne,Résolu,Planifier rendez-vous
120600,4/6/2024,Oran,Application mobile,Abonné rapporte erreur d'authentification lors de la connexion.,Télévision,Négatif,Basse,Nouveau,Fournir procédure pas-à -pas
120601,19/8/2024,Mostaganem,Application mobile,Client signale image figée sur certaines chaines.,Coupure de ligne,Négatif,Moyenne,En cours,Envoi technicien
120602,3/9/2025,Tizi Ouzou,Centre d'appel,Client signale modem ne se synchronise pas.,Internet lent,Neutre,Moyenne,Résolu,Planifier rendez-vous
120603,29/1/2024,Tizi Ouzou,Application mobile,Demande d'assistance: bruit important sur la ligne téléphonique.,Facturation,Négatif,Basse,En cours,Redémarrage du modem
120604,28/6/2025,Msila,Application mobile,Client signale erreur d'authentification lors de la connexion.,Télévision,Négatif,Basse,Résolu,Vérification facturation
120605,17/7/2024,Skikda,Site web,Incident: image figée sur certaines chaines.,Installation,Positif,Basse,Nouveau,Vérifier contrat
120606,5/5/2024,Oran,Centre d'appel,Réclamation: demande d'information sur l'offre et le contrat.,Assistance,Négatif,Basse,Résolu,Envoi technicien
120607,30/8/2025,Chlef,Centre d'appel,Abonné rapporte image figée sur certaines chaines.,Télévision,Positif,Basse,Résolu,Planifier rendez-vous
120608,8/6/2025,Batna,Centre d'appel,Abonné rapporte débit très faible en soirée.,Internet lent,Négatif,Moyenne,En cours,Planifier rendez-vous
120609,21/3/2024,Batna,Site web,Demande d'assistance: demande d'information sur l'offre et le contrat.,Internet lent,Négatif,Moyenne,Nouveau,Redémarrage du modem
120610,2/11/2024,Sétif,Centre d'appel,Réclamation: bruit important sur la ligne téléphonique.,Installation,Négatif,Basse,Nouveau,Vérifier décodeur
120611,6/9/2024,Sidi Bel Abbès,Site web,Réclamation: installation non réalisée dans les délais.,Télévision,Neutre,Moyenne,Résolu,Vérifier décodeur
120612,29/4/2025,Chlef,Agence commerciale,"Réclamation: montant facturé incorrectement, demande régularisation.",Télévision,Neutre,Moyenne,Résolu,Envoi technicien
120613,6/1/2025,Skikda,Site web,"Demande d'assistance: montant facturé incorrectement, demande régularisation.",Facturation,Négatif,Moyenne,Résolu,Envoi technicien
120614,1/7/2024,Msila,Agence commerciale,Abonné rapporte image figée sur certaines chaines.,Problème matériel,Neutre,élevée,En cours,Vérification facturation
120615,3/8/2024,Sidi Bel Abbès,Application mobile,Abonné rapporte installation non réalisée dans les délais.,Facturation,Neutre,Critique,Nouveau,Ouverture dossier
120616,13/2/2025,Boumerdès,Email,Incident: débit très faible en soirée.,Coupure de ligne,Négatif,Basse,En cours,Envoi technicien
120617,22/4/2025,Chlef,Centre d'appel,Demande d'assistance: image figée sur certaines chaines.,Autre,Neutre,Basse,En cours,Vérifier décodeur
120618,24/10/2024,Relizane,Site web,Réclamation: modem ne se synchronise pas.,Télévision,Négatif,Moyenne,Résolu,Vérifier décodeur
120619,8/7/2025,Béjaïa,Agence commerciale,Abonné rapporte coupure de service depuis ce matin.,Autre,Neutre,élevée,En cours,Ouverture dossier
120620,19/7/2024,Sétif,Centre d'appel,Demande d'assistance: installation non réalisée dans les délais.,Assistance,Positif,Moyenne,Résolu,Vérification facturation
120621,4/10/2024,Ghardaïa,Centre d'appel,Abonné rapporte bruit important sur la ligne téléphonique.,Autre,Neutre,Basse,En cours,Vérification facturation
120622,10/8/2025,Béjaïa,Centre d'appel,Incident: coupure de service depuis ce matin.,Internet lent,Négatif,Basse,En cours,Ouverture dossier
120623,1/8/2025,Adrar,Agence commerciale,"Demande d'assistance: problème lors de la résiliation, facturation continue.",Problème matériel,Négatif,Moyenne,Résolu,Ouverture dossier
120624,30/1/2024,Adrar,Centre d'appel,Incident: coupure de service depuis ce matin.,Coupure de ligne,Négatif,Critique,En cours,Vérifier contrat
120625,13/1/2025,Mostaganem,Application mobile,"Réclamation: montant facturé incorrectement, demande régularisation.",Internet lent,Négatif,Critique,Résolu,Ouverture dossier
120626,13/9/2025,Boumerdès,Centre d'appel,"Incident: problème lors de la résiliation, facturation continue.",Autre,Négatif,Basse,Nouveau,Envoi technicien
120627,27/8/2025,Blida,Agence commerciale,Incident: erreur d'authentification lors de la connexion.,Coupure de ligne,Négatif,élevée,Nouveau,Ouverture dossier
120628,1/9/2024,Oran,Centre d'appel,Incident: erreur d'authentification lors de la connexion.,Facturation,Positif,Basse,Résolu,Vérification facturation
120629,25/10/2024,Jijel,Centre d'appel,Client signale modem ne se synchronise pas.,Installation,Négatif,Basse,Nouveau,Envoi technicien
120630,27/5/2024,Adrar,Centre d'appel,Réclamation: modem ne se synchronise pas.,Problème matériel,Positif,élevée,Résolu,Vérification facturation
120631,3/9/2025,Ghardaïa,Centre d'appel,Réclamation: bruit important sur la ligne téléphonique.,Problème matériel,Négatif,Basse,Nouveau,Planifier rendez-vous
120632,11/6/2025,Skikda,Application mobile,Réclamation: installation non réalisée dans les délais.,Internet lent,Négatif,Moyenne,Résolu,Vérifier contrat
120633,30/1/2025,Constantine,Site web,Incident: installation non réalisée dans les délais.,Internet lent,Positif,élevée,En cours,Fournir procédure pas-à -pas
120634,29/12/2024,Sidi Bel Abbès,Application mobile,"Demande d'assistance: montant facturé incorrectement, demande régularisation.",Coupure de ligne,Neutre,Basse,Nouveau,Envoi technicien
120635,13/9/2024,Saïda,Agence commerciale,Demande d'assistance: installation non réalisée dans les délais.,Problème matériel,Négatif,Moyenne,En cours,Envoi technicien
120636,1/7/2025,Relizane,Site web,Réclamation: installation non réalisée dans les délais.,Installation,Négatif,Moyenne,Clôturé,Envoi technicien
120637,5/5/2025,Saïda,Centre d'appel,Client signale demande d'information sur l'offre et le contrat.,Facturation,Négatif,Basse,Résolu,Fournir procédure pas-à -pas
120638,29/5/2024,Boumerdès,Centre d'appel,"Réclamation: montant facturé incorrectement, demande régularisation.",Internet lent,Négatif,Basse,Résolu,Envoi technicien
120639,20/2/2025,Saïda,Centre d'appel,"Abonné rapporte montant facturé incorrectement, demande régularisation.",Télévision,Neutre,Basse,Escaladé,Envoi technicien
120640,16/1/2025,Batna,Agence commerciale,Abonné rapporte bruit important sur la ligne téléphonique.,Coupure de ligne,Négatif,Basse,En cours,Ouverture dossier
120641,18/7/2025,Saïda,Email,Réclamation: image figée sur certaines chaines.,Coupure de ligne,Négatif,Moyenne,En cours,Ouverture dossier
120642,19/10/2024,Béjaïa,Agence commerciale,Demande d'assistance: demande d'information sur l'offre et le contrat.,Facturation,Neutre,Moyenne,En cours,Redémarrage du modem
120643,2/3/2025,Relizane,Application mobile,Incident: installation non réalisée dans les délais.,Autre,Négatif,Moyenne,En cours,Redémarrage du modem
120644,18/9/2024,Boumerdès,Centre d'appel,Abonné rapporte image figée sur certaines chaines.,Problème matériel,Négatif,Basse,En cours,Vérification facturation
120645,29/9/2025,Sétif,Email,"Abonné rapporte montant facturé incorrectement, demande régularisation.",Installation,Positif,Moyenne,En cours,Vérifier décodeur
120646,15/5/2024,Sétif,Application mobile,Réclamation: coupure de service depuis ce matin.,Coupure de ligne,Négatif,Basse,Résolu,Envoi technicien
120647,13/10/2025,Chlef,Site web,Réclamation: coupure de service depuis ce matin.,Problème matériel,Négatif,Basse,Nouveau,Envoi technicien
120648,20/5/2024,Sétif,Agence commerciale,Demande d'assistance: image figée sur certaines chaines.,Problème matériel,Neutre,Basse,Escaladé,Vérifier décodeur
120649,15/11/2024,Ouargla,Centre d'appel,"Réclamation: problème lors de la résiliation, facturation continue.",Coupure de ligne,Négatif,Basse,Nouveau,Envoi technicien
120650,10/10/2024,Tiaret,Application mobile,"Client signale montant facturé incorrectement, demande régularisation.",Installation,Neutre,élevée,Résolu,Envoi technicien
120651,16/4/2024,Boumerdès,Agence commerciale,Réclamation: bruit important sur la ligne téléphonique.,Coupure de ligne,Négatif,Basse,Nouveau,Vérification facturation
120652,24/2/2025,Blida,Centre d'appel,"Demande d'assistance: montant facturé incorrectement, demande régularisation.",Facturation,Négatif,Basse,En cours,Redémarrage du modem
120653,4/4/2024,Sidi Bel Abbès,Centre d'appel,Abonné rapporte modem ne se synchronise pas.,Internet lent,Négatif,Moyenne,Nouveau,Envoi technicien
120654,10/8/2025,Mostaganem,Agence commerciale,Incident: erreur d'authentification lors de la connexion.,Internet lent,Négatif,Basse,En cours,Envoi technicien
120655,31/8/2025,Annaba,Site web,Abonné rapporte demande d'information sur l'offre et le contrat.,Internet lent,Neutre,Critique,Résolu,Vérifier contrat
120656,16/8/2025,Chlef,Centre d'appel,Demande d'assistance: modem ne se synchronise pas.,Internet lent,Positif,élevée,Résolu,Vérification facturation
120657,18/1/2024,Adrar,Site web,Demande d'assistance: erreur d'authentification lors de la connexion.,Installation,Négatif,élevée,En cours,Envoi technicien
120658,1/1/2024,Skikda,Centre d'appel,Réclamation: coupure de service depuis ce matin.,Assistance,Négatif,Moyenne,Résolu,Envoi technicien
120659,26/5/2024,Médéa,Site web,"Réclamation: problème lors de la résiliation, facturation continue.",Coupure de ligne,Positif,élevée,En cours,Envoi technicien
120660,23/9/2025,Tiaret,Site web,Demande d'assistance: image figée sur certaines chaines.,Coupure de ligne,Négatif,élevée,En cours,Planifier rendez-vous
120661,3/1/2025,Jijel,Centre d'appel,Incident: installation non réalisée dans les délais.,Coupure de ligne,Négatif,Moyenne,Nouveau,Redémarrage du modem
120662,27/12/2024,Sidi Bel Abbès,Centre d'appel,"Client signale montant facturé incorrectement, demande régularisation.",Télévision,Négatif,Moyenne,Résolu,Fournir procédure pas-à -pas
120663,3/4/2024,Chlef,Site web,Réclamation: image figée sur certaines chaines.,Facturation,Positif,Basse,Résolu,Vérifier contrat
120664,28/1/2025,Béjaïa,Site web,Demande d'assistance: bruit important sur la ligne téléphonique.,Internet lent,Négatif,Basse,Résolu,Ouverture dossier
120665,16/10/2024,Biskra,Centre d'appel,Incident: image figée sur certaines chaines.,Assistance,Négatif,Basse,En cours,Vérifier décodeur
120666,20/2/2024,Laghouat,Agence commerciale,"Réclamation: problème lors de la résiliation, facturation continue.",Coupure de ligne,Neutre,Moyenne,En cours,Envoi technicien
120667,15/3/2025,Blida,Centre d'appel,Réclamation: erreur d'authentification lors de la connexion.,Télévision,Neutre,Basse,Résolu,Redémarrage du modem
120668,17/6/2025,Jijel,Site web,Demande d'assistance: erreur d'authentification lors de la connexion.,Télévision,Neutre,élevée,Résolu,Envoi technicien
120669,14/6/2025,Msila,Site web,Client signale image figée sur certaines chaines.,Résiliation,Négatif,Moyenne,En cours,Redémarrage du modem
120670,7/10/2025,Jijel,Site web,Demande d'assistance: débit très faible en soirée.,Coupure de ligne,Positif,Basse,Clôturé,Redémarrage du modem
120671,8/6/2025,Tizi Ouzou,Centre d'appel,Abonné rapporte débit très faible en soirée.,Internet lent,Négatif,élevée,Résolu,Envoi technicien
120672,14/8/2025,Jijel,Site web,Réclamation: modem ne se synchronise pas.,Internet lent,Négatif,élevée,Résolu,Redémarrage du modem
120673,29/5/2025,Constantine,Application mobile,Abonné rapporte demande d'information sur l'offre et le contrat.,Coupure de ligne,Négatif,Critique,Clôturé,Redémarrage du modem
120674,28/2/2024,Tizi Ouzou,Application mobile,Réclamation: débit très faible en soirée.,Assistance,Négatif,Basse,Résolu,Redémarrage du modem
120675,22/1/2024,Alger,Agence commerciale,Abonné rapporte erreur d'authentification lors de la connexion.,Internet lent,Négatif,Critique,Résolu,Redémarrage du modem
120676,21/7/2024,Tiaret,Site web,Abonné rapporte coupure de service depuis ce matin.,Résiliation,Neutre,Basse,Résolu,Ouverture dossier
120677,27/1/2025,Médéa,Centre d'appel,Abonné rapporte modem ne se synchronise pas.,Assistance,Négatif,Moyenne,Nouveau,Fournir procédure pas-à -pas
120678,20/10/2025,Tiaret,Centre d'appel,Client signale erreur d'authentification lors de la connexion.,Résiliation,Négatif,Moyenne,En cours,Vérifier décodeur
120679,3/6/2025,El Oued,Email,Demande d'assistance: coupure de service depuis ce matin.,Facturation,Neutre,Basse,Escaladé,Vérification facturation
120680,7/6/2024,Tizi Ouzou,Centre d'appel,Demande d'assistance: coupure de service depuis ce matin.,Coupure de ligne,Neutre,Basse,Résolu,Envoi technicien
120681,7/1/2024,Ghardaïa,Application mobile,Incident: modem ne se synchronise pas.,Coupure de ligne,Négatif,Basse,Résolu,Vérifier contrat
120682,24/7/2025,Ghardaïa,Centre d'appel,"Client signale montant facturé incorrectement, demande régularisation.",Coupure de ligne,Positif,Basse,Nouveau,Envoi technicien
120683,22/5/2024,Msila,Site web,Demande d'assistance: débit très faible en soirée.,Internet lent,Négatif,élevée,Clôturé,Redémarrage du modem
120684,13/4/2025,Blida,Agence commerciale,Réclamation: image figée sur certaines chaines.,Problème matériel,Neutre,Moyenne,Nouveau,Ouverture dossier
120685,11/3/2025,Oran,Site web,Réclamation: bruit important sur la ligne téléphonique.,Télévision,Négatif,Moyenne,Nouveau,Vérification facturation
120686,30/10/2024,Batna,Site web,Incident: demande d'information sur l'offre et le contrat.,Coupure de ligne,Négatif,Moyenne,En cours,Envoi technicien
