id,date,wilaya,canal,texte_reclamation,categorie,sentiment,urgence,status,suggested_action
130823,5/11/2024,El Oued,Application mobile,demande d'assistance: bruit important sur la ligne téléphonique.,Configuration,Neutre,Basse,Nouveau,Envoi Guide PDF/SMS
130824,1/5/2024,Relizane,Application mobile,incident: erreur d'authentification lors de la connexion.,Facturation,Négatif,Moyenne,En cours,Audit Facturation & Geste Commercial
130825,12/10/2024,Blida,Site web,client signale débit très faible en soirée.,Coupure de ligne,Négatif,Moyenne,En cours,Vérification Boitier Extérieur
130826,21/3/2024,Ouargla,Centre d'appel,incident: coupure de service depuis ce matin.,Problème matériel,Neutre,Basse,Nouveau,Traitement Niveau 1
130827,9/7/2025,Tlemcen,Application mobile,client signale image figée sur certaines chaines.,Autre,Neutre,Moyenne,Résolu,Traitement Niveau 1
130828,16/7/2025,Sétif,Centre d'appel,"demande d'assistance: problème lors de la résiliation, facturation continue.",Résiliation,Positif,Moyenne,Nouveau,Traitement Niveau 1
130829,13/4/2025,Constantine,Centre d'appel,"réclamation: problème lors de la résiliation, facturation continue.",Assistance,Négatif,Moyenne,Résolu,Envoi Guide PDF/SMS
130830,5/1/2024,Sétif,Site web,incident: installation non réalisée dans les délais.,Internet lent,Négatif,Moyenne,Résolu,Optimisation Wifi à Distance
130831,25/7/2024,Tizi Ouzou,Centre d'appel,incident: installation non réalisée dans les délais.,Problème matériel,Négatif,Basse,En cours,Traitement Niveau 1
130832,30/5/2025,Tiaret,Centre d'appel,client signale image figée sur certaines chaines.,Facturation,Négatif,Critique,Résolu,Escalade Manager & Suivi
130833,20/4/2024,Médéa,Site web,incident: erreur d'authentification lors de la connexion.,Installation,Neutre,élevée,Résolu,Accélération Mise en Service
130834,15/3/2025,Boumerdès,Site web,abonné rapporte bruit important sur la ligne téléphonique.,Assistance,Positif,Moyenne,En cours,Traitement Niveau 1
130835,19/4/2025,Ghardaïa,Site web,incident: image figée sur certaines chaines.,Assistance,Négatif,Basse,Clôturé,Traitement Niveau 1
130836,4/1/2024,Skikda,Email,abonné rapporte installation non réalisée dans les délais.,Problème matériel,Neutre,Basse,Nouveau,Traitement Niveau 1
130837,21/12/2024,Batna,Application mobile,"incident: montant facturé incorrectement, demande régularisation.",Télévision,Neutre,Moyenne,Escaladé,Reconfiguration Décodeur
130838,8/4/2025,Blida,Centre d'appel,demande d'assistance: erreur d'authentification lors de la connexion.,Internet lent,Négatif,Moyenne,En cours,Test de Stabilité de Ligne
130839,29/6/2025,El Oued,Site web,réclamation: modem ne se synchronise pas.,Installation,Négatif,Basse,Résolu,Confirmation Date RDV
130840,17/7/2024,Boumerdès,Centre d'appel,demande d'assistance: coupure de service depuis ce matin.,Internet lent,Négatif,Basse,Nouveau,Optimisation Wifi à Distance
130841,18/10/2024,Boumerdès,Centre d'appel,"demande d'assistance: problème lors de la résiliation, facturation continue.",Coupure de ligne,Négatif,Basse,En cours,Vérification Boitier Extérieur
130842,2/5/2024,Skikda,Centre d'appel,abonné rapporte bruit important sur la ligne téléphonique.,Télévision,Négatif,Basse,Escaladé,Reconfiguration Décodeur
130843,8/9/2024,Médéa,Agence commerciale,client signale erreur d'authentification lors de la connexion.,Problème matériel,Neutre,Moyenne,Nouveau,Traitement Niveau 1
130844,16/2/2024,Relizane,Site web,réclamation: modem ne se synchronise pas.,Assistance,Positif,Moyenne,Nouveau,Envoi Guide PDF/SMS
130845,28/11/2024,Chlef,Application mobile,abonné rapporte débit très faible en soirée.,Facturation,Négatif,Basse,En cours,Explication Détails Facture
130846,20/11/2024,Blida,Agence commerciale,abonné rapporte bruit important sur la ligne téléphonique.,Facturation,Négatif,Basse,En cours,Explication Détails Facture
130847,2/7/2024,Saïda,Centre d'appel,"réclamation: problème lors de la résiliation, facturation continue.",Problème matériel,Neutre,Moyenne,Nouveau,Intervention Technique Prioritaire
130848,21/1/2025,Relizane,Email,client signale demande d'information sur l'offre et le contrat.,Internet lent,Positif,Basse,Résolu,Optimisation Wifi à Distance
130849,18/7/2024,Sétif,Centre d'appel,incident: image figée sur certaines chaines.,Télévision,Négatif,élevée,En cours,Stabilisation Bande Passante
130850,15/4/2024,Médéa,Centre d'appel,"demande d'assistance: montant facturé incorrectement, demande régularisation.",Coupure de ligne,Négatif,Basse,Résolu,Vérification Boitier Extérieur
130851,29/5/2025,Tizi Ouzou,Agence commerciale,client signale demande d'information sur l'offre et le contrat.,Installation,Neutre,Moyenne,En cours,Confirmation Date RDV
130852,22/3/2025,Tizi Ouzou,Centre d'appel,demande d'assistance: image figée sur certaines chaines.,Coupure de ligne,Négatif,Moyenne,Résolu,Vérification Boitier Extérieur
130853,5/2/2025,Oran,Site web,réclamation: erreur d'authentification lors de la connexion.,Résiliation,Négatif,Basse,En cours,Traitement Niveau 1
130854,18/8/2025,Tiaret,Email,client signale demande d'information sur l'offre et le contrat.,Assistance,Négatif,Moyenne,En cours,Envoi Guide PDF/SMS
130855,30/6/2025,Médéa,Centre d'appel,abonné rapporte modem ne se synchronise pas.,Facturation,Négatif,élevée,Nouveau,Explication Détails Facture
130856,28/9/2024,Relizane,Application mobile,réclamation: modem ne se synchronise pas.,Internet lent,Neutre,Critique,Nouveau,Test de Stabilité de Ligne
130857,25/9/2024,Ghardaïa,Application mobile,réclamation: erreur d'authentification lors de la connexion.,Installation,Neutre,Moyenne,En cours,Confirmation Date RDV
130858,13/2/2024,Relizane,Agence commerciale,client signale coupure de service depuis ce matin.,Assistance,Négatif,Basse,Nouveau,Envoi Guide PDF/SMS
130859,31/7/2025,Relizane,Site web,réclamation: modem ne se synchronise pas.,Facturation,Positif,Moyenne,Nouveau,Explication Détails Facture
130860,29/3/2024,Tizi Ouzou,Email,"demande d'assistance: montant facturé incorrectement, demande régularisation.",Coupure de ligne,Négatif,Basse,Résolu,Vérification Boitier Extérieur
130861,10/8/2024,Adrar,Site web,réclamation: débit très faible en soirée.,Télévision,Négatif,élevée,Résolu,Reconfiguration Décodeur
130862,7/11/2024,Msila,Centre d'appel,abonné rapporte bruit important sur la ligne téléphonique.,Coupure de ligne,Négatif,Moyenne,En cours,Vérification Boitier Extérieur
130863,17/2/2024,Batna,Email,"incident: montant facturé incorrectement, demande régularisation.",Installation,Neutre,Basse,Résolu,Confirmation Date RDV
130864,21/3/2025,Médéa,Application mobile,client signale installation non réalisée dans les délais.,Coupure de ligne,Neutre,Moyenne,En cours,Confirmation Date RDV
130865,14/9/2024,Tiaret,Agence commerciale,demande d'assistance: installation non réalisée dans les délais.,Configuration,Négatif,Moyenne,Nouveau,Traitement Niveau 1
130866,2/2/2025,Annaba,Agence commerciale,incident: modem ne se synchronise pas.,Internet lent,Neutre,élevée,Résolu,Optimisation Wifi à Distance
130867,20/8/2025,Skikda,Email,incident: erreur d'authentification lors de la connexion.,Coupure de ligne,Neutre,élevée,En cours,Intervention Technique Prioritaire
130868,12/8/2024,Tiaret,Application mobile,demande d'assistance: image figée sur certaines chaines.,Internet lent,Négatif,Moyenne,Résolu,Optimisation Wifi à Distance
130869,14/6/2025,Mostaganem,Centre d'appel,abonné rapporte erreur d'authentification lors de la connexion.,Facturation,Négatif,Moyenne,Résolu,Audit Facturation & Geste Commercial
130870,30/4/2024,Annaba,Agence commerciale,client signale installation non réalisée dans les délais.,Assistance,Négatif,Basse,En cours,Envoi Guide PDF/SMS
130871,17/1/2024,Msila,Centre d'appel,abonné rapporte erreur d'authentification lors de la connexion.,Installation,Négatif,Moyenne,Nouveau,Confirmation Date RDV
130872,22/8/2025,Médéa,Centre d'appel,demande d'assistance: coupure de service depuis ce matin.,Télévision,Négatif,Moyenne,En cours,Stabilisation Bande Passante
130873,4/11/2024,Batna,Email,réclamation: image figée sur certaines chaines.,Coupure de ligne,Négatif,Moyenne,En cours,Vérification Boitier Extérieur
130874,19/1/2024,Béjaïa,Application mobile,incident: bruit important sur la ligne téléphonique.,Internet lent,Positif,Basse,Résolu,Optimisation Wifi à Distance
130875,16/3/2024,Tizi Ouzou,Centre d'appel,incident: modem ne se synchronise pas.,Problème matériel,Négatif,Basse,Résolu,Traitement Niveau 1
130876,15/5/2024,Tiaret,Site web,demande d'assistance: image figée sur certaines chaines.,Internet lent,Négatif,Moyenne,En cours,Test de Stabilité de Ligne
130877,9/1/2024,Chlef,Site web,demande d'assistance: erreur d'authentification lors de la connexion.,Facturation,Négatif,Critique,Résolu,Escalade Manager & Suivi
130878,1/3/2025,Béjaïa,Application mobile,réclamation: image figée sur certaines chaines.,Installation,Positif,Moyenne,Clôturé,Confirmation Date RDV
130879,7/5/2025,Sétif,Centre d'appel,demande d'assistance: débit très faible en soirée.,Configuration,Négatif,Basse,Nouveau,Envoi Guide PDF/SMS
130880,24/8/2025,Chlef,Site web,"client signale problème lors de la résiliation, facturation continue.",Internet lent,Négatif,Moyenne,Résolu,Optimisation Wifi à Distance
130881,22/5/2024,Béjaïa,Centre d'appel,client signale image figée sur certaines chaines.,Installation,Négatif,Moyenne,Résolu,Confirmation Date RDV
130882,27/4/2025,Biskra,Application mobile,client signale demande d'information sur l'offre et le contrat.,Internet lent,Négatif,Basse,En cours,Optimisation Wifi à Distance
130883,6/8/2024,Mostaganem,Application mobile,abonné rapporte bruit important sur la ligne téléphonique.,Coupure de ligne,Neutre,Basse,Résolu,Vérification Boitier Extérieur
130884,3/6/2025,Mostaganem,Centre d'appel,incident: demande d'information sur l'offre et le contrat.,Internet lent,Neutre,Moyenne,Escaladé,Test de Stabilité de Ligne
130885,10/3/2025,Laghouat,Email,réclamation: erreur d'authentification lors de la connexion.,Installation,Négatif,élevée,En cours,Accélération Mise en Service
130886,21/9/2024,Adrar,Centre d'appel,demande d'assistance: bruit important sur la ligne téléphonique.,Facturation,Neutre,Basse,En cours,Explication Détails Facture
130887,20/7/2024,Ouargla,Centre d'appel,réclamation: erreur d'authentification lors de la connexion.,Coupure de ligne,Neutre,Basse,En cours,Vérification Boitier Extérieur
130888,4/3/2024,Skikda,Centre d'appel,réclamation: coupure de service depuis ce matin.,Facturation,Négatif,Basse,Escaladé,Explication Détails Facture
130889,14/5/2025,Sidi Bel Abbès,Application mobile,demande d'assistance: image figée sur certaines chaines.,Internet lent,Négatif,élevée,Résolu,Test de Stabilité de Ligne
130890,13/6/2025,Ghardaïa,Centre d'appel,incident: coupure de service depuis ce matin.,Coupure de ligne,Négatif,Basse,Nouveau,Vérification Boitier Extérieur
130891,29/6/2025,Médéa,Centre d'appel,réclamation: débit très faible en soirée.,Coupure de ligne,Neutre,Moyenne,Résolu,Vérification Boitier Extérieur
130892,18/3/2025,Ghardaïa,Centre d'appel,"réclamation: problème lors de la résiliation, facturation continue.",Assistance,Négatif,élevée,Résolu,Traitement Niveau 1
130893,21/4/2024,Tiaret,Centre d'appel,client signale erreur d'authentification lors de la connexion.,Coupure de ligne,Neutre,Basse,Nouveau,Vérification Boitier Extérieur
130894,2/1/2025,Tiaret,Agence commerciale,demande d'assistance: modem ne se synchronise pas.,Internet lent,Négatif,Moyenne,En cours,Optimisation Wifi à Distance
130895,27/3/2025,Adrar,Email,abonné rapporte bruit important sur la ligne téléphonique.,Internet lent,Neutre,Basse,Nouveau,Optimisation Wifi à Distance
130896,16/2/2024,Ghardaïa,Site web,réclamation: demande d'information sur l'offre et le contrat.,Installation,Négatif,Moyenne,Résolu,Confirmation Date RDV
130897,19/3/2024,Annaba,Application mobile,demande d'assistance: modem ne se synchronise pas.,Internet lent,Neutre,Basse,Résolu,Optimisation Wifi à Distance
130898,17/5/2024,Laghouat,Application mobile,"réclamation: montant facturé incorrectement, demande régularisation.",Télévision,Négatif,Basse,Résolu,Reconfiguration Décodeur
130899,18/5/2025,Biskra,Centre d'appel,"réclamation: montant facturé incorrectement, demande régularisation.",Coupure de ligne,Négatif,Moyenne,En cours,Vérification Boitier Extérieur
130900,2/1/2025,Constantine,Centre d'appel,incident: erreur d'authentification lors de la connexion.,Télévision,Positif,Moyenne,Escaladé,Reconfiguration Décodeur
130901,4/5/2025,Alger,Centre d'appel,réclamation: débit très faible en soirée.,Coupure de ligne,Négatif,élevée,Clôturé,Intervention Technique Prioritaire
130902,19/9/2024,Relizane,Application mobile,abonné rapporte installation non réalisée dans les délais.,Assistance,Neutre,Moyenne,Nouveau,Traitement Niveau 1
130903,4/9/2024,Oran,Centre d'appel,réclamation: erreur d'authentification lors de la connexion.,Coupure de ligne,Négatif,Moyenne,Nouveau,Vérification Boitier Extérieur
130904,11/9/2025,Ghardaïa,Centre d'appel,"réclamation: problème lors de la résiliation, facturation continue.",Installation,Positif,Basse,En cours,Confirmation Date RDV
130905,4/1/2025,Ouargla,Site web,incident: bruit important sur la ligne téléphonique.,Problème matériel,Neutre,Basse,Clôturé,Traitement Niveau 1
130906,4/3/2024,Constantine,Email,incident: demande d'information sur l'offre et le contrat.,Autre,Neutre,élevée,Escaladé,Traitement Niveau 1
130907,22/2/2025,Boumerdès,Centre d'appel,demande d'assistance: coupure de service depuis ce matin.,Installation,Neutre,Moyenne,Clôturé,Confirmation Date RDV
130908,4/8/2024,Annaba,Site web,réclamation: demande d'information sur l'offre et le contrat.,Assistance,Négatif,Moyenne,Nouveau,Envoi Guide PDF/SMS
130909,2/5/2025,Chlef,Centre d'appel,demande d'assistance: installation non réalisée dans les délais.,Autre,Neutre,Basse,Nouveau,Traitement Niveau 1
130910,14/10/2024,Ghardaïa,Site web,abonné rapporte image figée sur certaines chaines.,Installation,Neutre,Basse,Résolu,Confirmation Date RDV
130911,3/3/2025,Ouargla,Site web,incident: installation non réalisée dans les délais.,Internet lent,Négatif,Basse,En cours,Optimisation Wifi à Distance
130912,27/4/2025,Sétif,Application mobile,incident: demande d'information sur l'offre et le contrat.,Assistance,Négatif,Moyenne,Nouveau,Envoi Guide PDF/SMS
130913,26/2/2025,Laghouat,Centre d'appel,réclamation: image figée sur certaines chaines.,Coupure de ligne,Négatif,Basse,Nouveau,Vérification Boitier Extérieur
130914,31/8/2025,Mostaganem,Centre d'appel,client signale coupure de service depuis ce matin.,Internet lent,Neutre,Basse,Nouveau,Test de Stabilité de Ligne
130915,15/6/2025,Relizane,Site web,"incident: montant facturé incorrectement, demande régularisation.",Internet lent,Positif,Moyenne,Nouveau,Test de Stabilité de Ligne
130916,30/12/2024,Saïda,Centre d'appel,incident: coupure de service depuis ce matin.,Résiliation,Négatif,Basse,Résolu,Traitement Niveau 1
130917,25/11/2024,Sétif,Centre d'appel,abonné rapporte demande d'information sur l'offre et le contrat.,Coupure de ligne,Neutre,élevée,Résolu,Intervention Technique Prioritaire
